wind_speed,wind_direction,rpm,temperature,humidity,flap_angle,power
4.41,250.04,703.86,27.41,40.94,8.56,6.476
6.03,152.59,745.72,23.98,57.97,32.72,5.521
5.332,9.74,713.6,38.54,88.85,34.7,1.396
13.232,152.09,1253.29,24.05,48.91,6.81,2.073
9.59,22.15,956.92,32.97,93.02,5.67,4.384
5.51,45.53,743.31,22.03,75.76,12.83,15.184
12.505,298.0,1207.24,32.11,75.31,13.56,20.627
5.747,44.89,716.5,30.4,89.94,32.43,4.404
10.038,132.68,1057.42,37.33,56.95,25.31,112.165
13.978,133.91,1301.23,25.63,49.49,8.19,2.329
12.204,90.4,1139.62,25.85,46.08,28.92,185.802
8.656,13.94,947.0,15.67,90.13,8.01,9.277
7.385,274.84,821.0,17.25,48.9,20.51,41.736
11.936,241.27,1200.78,26.19,48.15,34.23,155.937
10.747,166.84,1062.83,19.89,42.33,18.86,80.102
5.521,28.69,705.67,16.19,87.86,13.27,16.41
6.303,288.37,810.45,19.37,78.72,10.45,14.048
8.849,190.12,934.42,23.88,63.42,5.89,5.63
4.325,1.97,655.74,19.97,76.91,17.08,9.166
12.048,331.0,1146.19,25.99,53.98,29.7,206.009
3.868,210.65,604.18,28.12,85.69,5.96,2.89
13.778,145.07,1270.78,25.64,57.08,27.65,251.123
11.746,18.21,1162.28,29.71,76.66,5.59,2.135
10.206,210.8,1080.07,28.6,91.78,27.72,119.546
12.437,227.19,1196.11,21.74,40.17,6.97,4.026
11.629,15.23,1148.24,30.26,67.6,29.9,180.548
12.039,334.53,1204.25,24.88,73.34,24.44,160.604
5.185,212.51,679.06,32.13,84.75,13.78,14.707
7.52,137.52,859.53,17.49,51.9,19.4,47.037
5.928,83.99,769.79,19.35,57.73,34.01,3.876
10.367,214.24,1082.12,29.57,90.16,5.44,2.95
10.826,327.99,1122.83,19.13,63.69,5.79,2.781
8.14,185.61,908.63,35.5,69.73,6.65,7.599
4.742,239.53,664.69,15.69,84.18,32.93,1.093
13.302,339.74,1237.8,34.98,52.94,22.15,117.977
9.55,318.58,1006.78,34.5,64.67,34.28,50.062
13.588,263.14,1329.87,28.44,74.43,20.25,72.92
11.969,306.5,1180.61,39.26,91.04,9.15,5.539
11.336,162.46,1063.84,37.0,59.58,22.13,112.812
7.844,182.47,904.75,25.94,40.63,12.79,28.579
3.515,170.75,615.42,26.83,45.15,16.41,4.121
3.936,214.44,630.33,17.29,75.64,31.73,0.844
10.418,212.55,1010.44,34.79,72.99,9.51,10.904
10.988,141.16,1118.53,38.58,76.87,6.5,2.798
3.474,127.67,597.38,32.83,54.23,17.71,3.412
6.901,15.85,828.29,37.49,75.33,31.81,13.168
10.6,200.95,1116.05,23.33,60.76,22.43,116.52
12.449,237.11,1163.4,31.03,49.99,32.79,195.968
10.722,101.89,1079.27,30.25,61.11,23.35,119.571
3.282,163.1,605.15,22.81,43.56,8.07,3.14
4.566,353.24,672.14,23.89,81.8,21.28,8.694
4.376,180.91,652.95,29.35,83.41,20.98,8.562
8.52,221.07,927.82,37.01,47.56,34.72,24.276
11.282,160.26,1110.7,29.39,63.37,14.0,30.499
5.359,298.69,710.7,29.66,81.62,27.66,7.001
9.597,293.35,999.94,39.96,88.02,11.4,18.751
10.917,322.0,1110.79,23.54,93.96,21.69,111.273
4.038,119.68,652.14,35.75,41.21,13.35,7.876
6.323,52.07,777.34,18.11,45.35,10.8,15.571
6.181,10.17,808.99,29.18,62.11,19.53,27.424
13.027,269.11,1234.15,34.31,46.97,27.59,210.454
9.935,196.81,1044.17,38.91,80.12,21.53,93.669
4.066,28.66,670.45,21.77,68.43,30.19,1.175
9.848,330.88,986.48,30.66,92.1,21.15,89.588
11.852,89.63,1136.16,39.38,61.77,32.91,151.34
7.193,112.45,828.66,37.31,44.97,14.41,28.557
10.259,39.83,1043.89,30.34,79.73,25.62,122.985
8.255,130.07,903.45,32.42,60.98,7.11,7.612
3.865,245.8,571.06,16.55,85.79,29.23,0.916
5.279,113.18,730.1,25.27,79.01,12.8,14.08
7.096,20.09,802.42,27.14,42.7,14.03,28.021
4.495,190.93,649.11,29.51,49.84,16.25,11.186
12.517,282.79,1174.25,33.51,70.62,6.5,1.928
11.681,94.37,1134.53,15.36,83.48,15.93,40.9
11.319,122.37,1124.04,37.31,71.42,14.57,32.079
5.428,281.25,752.67,35.13,41.59,16.09,17.061
11.788,315.32,1162.04,34.58,86.99,26.02,171.895
3.596,142.74,595.63,23.35,73.45,25.84,2.017
10.428,57.7,1041.51,19.67,49.62,28.95,128.002
7.71,317.29,839.73,32.35,66.07,23.4,51.139
7.292,37.32,865.36,19.42,79.0,34.17,11.046
8.537,344.36,923.8,28.34,68.44,27.81,62.673
13.774,5.41,1255.33,26.86,68.39,34.75,301.708
4.406,314.86,674.93,19.32,72.75,28.57,2.362
3.15,288.69,547.79,26.15,94.68,9.92,3.249
11.932,27.41,1190.32,33.26,90.57,11.86,14.619
11.357,172.34,1101.32,20.7,59.01,27.58,168.987
3.529,199.48,576.69,39.34,74.96,20.42,3.967
6.407,44.43,734.37,28.94,81.31,15.86,25.634
11.277,342.01,1097.54,16.18,77.17,16.02,47.487
10.174,121.87,1050.71,18.64,50.82,33.33,77.694
4.696,256.65,638.65,26.19,82.34,34.31,0.245
10.504,223.48,1024.37,35.39,44.67,27.92,127.477
5.672,105.65,729.46,31.04,80.82,31.03,5.068
9.106,136.62,930.14,19.24,44.0,24.65,84.378
3.669,304.85,599.6,30.17,61.29,14.87,5.725
9.989,11.95,1034.34,30.22,83.61,20.09,90.395
4.593,224.69,665.16,20.74,86.63,30.74,1.883
12.495,283.62,1194.24,33.51,68.31,19.23,71.681
6.153,325.8,777.37,36.06,58.99,32.5,6.237
13.511,94.19,1276.37,25.69,85.42,15.85,28.428
3.726,217.0,599.15,20.44,78.75,25.59,2.206
11.312,288.16,1107.6,31.74,53.25,18.69,72.079
8.526,237.99,940.51,36.85,80.44,17.77,51.306
9.45,185.22,989.34,18.88,88.77,34.8,44.029
6.46,208.36,785.1,18.32,66.36,9.13,13.028
7.145,13.11,802.04,17.24,80.09,16.44,34.731
5.779,96.41,723.06,37.61,85.74,9.88,10.399
5.59,204.48,766.67,17.58,93.67,20.0,18.838
7.311,294.09,877.14,38.59,71.16,20.44,41.279
3.543,208.11,624.25,38.1,49.23,5.45,3.184
5.53,320.03,705.94,15.41,78.04,8.44,9.329
13.01,182.85,1192.68,30.78,76.93,19.43,74.621
7.249,4.03,811.81,17.09,56.25,13.66,28.486
13.09,84.68,1219.06,28.83,91.07,7.55,1.365
8.614,17.05,936.06,27.06,63.16,24.25,72.56
5.145,111.36,721.63,36.66,72.38,6.05,4.36
5.184,278.31,689.44,15.42,85.94,16.1,14.706
11.971,339.65,1154.96,38.81,72.36,5.59,1.711
10.579,156.93,1059.7,39.31,76.76,5.39,2.811
10.12,329.81,1078.6,22.48,44.76,34.79,65.159
5.473,101.59,749.99,35.19,69.79,32.67,3.177
9.506,278.07,1039.29,26.74,68.75,27.81,85.326
7.729,197.36,843.94,22.36,47.75,23.65,51.999
4.752,218.5,642.21,34.62,69.04,20.6,10.314
9.988,42.59,1001.57,28.23,77.52,7.18,5.297
3.337,289.03,594.97,25.72,59.97,31.9,0.0
3.257,214.09,606.16,18.16,91.88,27.92,1.506
6.944,305.74,830.0,30.78,71.75,5.44,5.431
13.756,199.19,1304.53,15.15,91.9,9.18,2.581
3.801,165.95,635.27,23.39,57.29,18.71,5.545
10.767,241.55,1047.07,18.45,56.32,7.9,5.217
10.403,300.52,1031.39,28.79,55.42,33.2,86.854
7.793,63.73,863.13,18.52,91.87,18.48,47.591
11.923,317.39,1158.46,37.84,54.54,8.96,5.337
12.056,124.78,1180.99,22.34,66.74,28.39,193.344
4.391,304.17,616.93,18.54,86.45,26.31,4.46
3.199,264.35,615.21,16.58,61.96,17.3,2.514
13.457,165.37,1281.29,20.28,47.48,10.33,4.804
4.793,201.6,676.48,23.2,79.66,7.67,6.635
8.722,340.32,928.2,35.42,50.05,12.21,24.666
4.499,151.09,695.46,24.74,91.37,16.19,9.922
8.296,21.21,894.58,23.79,70.94,7.74,8.685
9.318,350.9,992.69,30.26,86.41,29.49,78.151
3.948,66.93,617.77,17.02,88.41,29.51,0.833
11.733,19.17,1157.25,29.24,50.98,17.91,66.718
6.453,5.29,766.13,38.92,54.1,7.6,7.761
8.546,282.67,918.94,29.04,58.0,9.23,13.679
9.242,168.6,995.55,29.83,71.52,8.95,11.519
5.828,344.36,739.44,34.15,62.74,28.79,8.24
8.661,50.85,942.85,26.85,84.26,32.05,40.627
10.979,25.46,1077.4,21.45,42.5,23.32,133.759
5.44,65.94,762.9,26.71,56.32,26.85,8.631
7.816,188.65,891.41,37.03,53.31,20.9,53.989
7.462,98.28,842.6,28.64,42.14,21.44,45.149
13.887,358.72,1262.85,37.27,91.2,34.03,297.243
6.497,82.03,758.62,38.03,83.88,17.18,25.951
4.517,17.08,638.24,23.35,64.5,6.5,5.163
6.961,223.15,809.81,23.81,60.03,10.48,17.065
12.071,213.86,1172.01,28.52,58.33,19.8,89.459
10.698,263.02,1086.28,31.65,73.0,7.5,4.924
4.101,280.41,633.78,38.54,45.21,14.86,7.263
6.244,339.27,770.17,32.05,42.97,5.71,5.893
10.888,133.54,1125.64,20.85,84.97,7.49,4.637
4.948,0.23,666.44,17.07,47.44,28.82,4.484
9.225,313.89,937.53,16.49,48.68,32.57,51.733
3.868,39.96,634.0,20.36,79.57,34.0,1.261
10.201,247.1,1038.99,21.49,74.85,13.48,29.543
13.514,177.23,1284.6,34.12,78.73,21.52,106.37
13.238,254.99,1268.02,29.75,60.14,27.53,217.004
3.723,3.5,555.55,24.82,92.66,28.19,0.366
3.134,248.41,529.05,29.47,40.17,31.35,1.205
7.712,182.33,903.2,32.47,81.82,23.81,51.735
13.008,343.95,1195.1,39.76,58.52,33.8,226.01
6.951,273.59,809.82,21.09,60.56,15.84,29.856
3.777,21.36,575.11,39.09,71.32,16.93,5.467
7.713,329.04,836.47,35.61,43.23,19.33,47.901
3.485,250.36,582.94,21.04,66.34,26.5,2.098
13.521,238.4,1213.31,29.26,55.89,16.25,29.536
5.475,1.0,730.77,27.27,60.73,14.84,17.873
5.398,227.84,722.74,35.71,44.01,12.65,14.733
12.887,66.11,1229.93,17.64,69.55,10.6,7.054
13.417,252.88,1244.91,18.74,83.41,7.09,2.318
11.11,11.5,1072.32,16.0,89.23,15.69,44.407
3.062,275.15,539.59,28.53,90.24,9.54,2.646
12.931,31.82,1266.92,24.81,52.1,13.45,18.429
10.462,344.77,1063.61,38.09,65.11,21.69,98.551
13.802,162.41,1317.13,36.43,87.34,22.81,129.742
7.658,60.3,873.05,16.16,92.43,31.47,23.265
11.771,318.51,1140.44,18.54,60.35,18.86,76.668
8.097,8.88,890.34,29.9,40.06,15.33,40.505
4.783,256.93,618.17,28.77,49.95,7.97,6.549
11.748,261.2,1185.96,19.27,59.39,20.67,91.782
13.008,260.2,1195.21,32.16,71.1,20.09,80.073
5.326,133.71,693.76,28.76,44.49,27.49,7.392
10.593,169.36,1063.24,32.6,45.18,6.51,4.056
13.917,122.28,1308.51,20.91,69.42,11.48,5.65
9.022,135.16,916.9,38.57,67.97,29.11,63.136
6.037,346.12,785.26,22.77,42.94,10.04,13.844
11.294,58.5,1094.73,16.35,70.32,23.76,131.083
12.226,82.31,1181.09,31.56,48.55,19.62,81.176
6.066,76.11,750.61,18.29,81.21,17.64,23.795
13.488,129.56,1280.19,30.06,50.8,23.82,153.517
3.144,13.0,599.36,20.2,42.79,11.57,3.148
4.443,258.1,687.74,27.45,86.78,12.31,9.049
10.896,14.91,1109.76,34.42,47.19,6.41,3.775
5.788,70.93,718.78,32.05,85.37,11.92,15.422
12.11,164.49,1199.04,23.9,89.67,8.96,5.902
3.781,8.25,562.4,19.05,72.9,25.57,2.851
11.165,169.08,1118.66,24.45,73.45,27.47,164.118
8.84,42.96,973.62,34.63,54.5,29.64,57.393
3.736,139.36,609.38,19.06,71.21,8.56,4.045
8.355,180.39,885.64,24.17,70.64,30.24,45.613
12.982,165.78,1203.92,33.83,89.0,32.9,248.604
3.925,184.37,610.17,24.84,59.89,27.89,2.228
5.802,236.17,782.23,26.02,63.73,23.14,17.965
5.074,80.9,680.41,25.42,40.47,18.61,13.634
4.424,60.82,666.33,18.37,88.51,9.41,6.945
5.381,147.94,695.69,18.44,85.58,25.86,10.803
5.932,54.47,712.58,31.98,86.76,21.01,20.631
8.423,355.08,919.1,38.76,73.97,9.43,13.11
5.641,112.01,703.06,35.52,44.65,12.91,14.817
5.211,121.98,777.95,20.99,47.37,33.42,1.36
13.715,67.2,1265.14,24.14,43.17,12.82,10.679
5.225,293.49,747.06,35.22,53.25,30.45,4.098
8.819,146.04,930.52,24.35,79.53,26.83,75.735
13.078,202.94,1207.44,21.71,58.2,31.85,260.12
11.772,96.57,1110.66,34.3,89.58,15.81,36.108
5.639,133.46,688.21,26.8,87.15,22.84,17.173
8.531,346.42,928.16,16.59,51.47,15.3,42.488
7.069,192.78,883.12,37.71,71.5,32.51,11.565
6.37,31.51,764.96,23.54,81.82,33.2,6.016
9.333,142.95,995.83,36.11,49.99,18.6,66.093
13.789,49.22,1307.25,24.2,79.46,16.54,33.019
13.264,102.93,1232.64,39.94,92.45,12.43,9.829
12.87,338.75,1216.4,35.41,56.55,26.55,209.031
3.614,203.97,605.33,20.5,82.37,25.42,3.304
3.199,192.3,610.72,32.16,46.71,32.59,0.0
4.563,43.29,708.83,24.21,70.19,13.43,10.529
4.721,130.59,692.17,39.24,55.36,32.18,1.167
11.773,93.51,1147.12,36.1,75.78,19.92,83.257
10.071,58.9,1065.12,31.2,84.87,28.9,105.322
12.628,295.33,1177.35,20.56,64.46,17.01,46.25
6.563,67.79,826.82,26.7,46.13,6.4,6.553
11.395,252.1,1133.08,35.38,84.75,32.83,135.852
7.042,233.67,843.05,31.46,42.51,30.69,17.072
4.96,46.09,655.8,22.73,57.59,8.6,6.723
3.291,108.4,613.77,39.19,78.08,27.89,1.511
8.82,225.92,963.71,17.17,94.64,10.94,18.806
9.847,126.38,1037.49,18.85,82.66,23.03,103.496
5.051,261.45,671.31,36.4,83.13,33.99,1.911
6.875,321.57,818.95,31.48,51.73,24.2,33.513
11.479,159.37,1096.72,32.48,50.46,5.04,1.554
6.999,170.53,847.37,32.34,89.19,11.77,19.832
5.493,153.66,712.76,27.68,93.46,6.47,6.525
13.737,16.4,1287.13,19.69,73.39,20.17,81.111
4.742,307.27,657.94,24.53,45.43,7.99,6.67
10.093,342.77,1072.91,39.51,52.22,23.96,109.066
5.012,32.27,705.36,36.48,76.64,26.22,6.613
5.884,309.43,731.24,34.48,66.32,8.93,11.186
5.308,349.15,746.32,20.42,78.0,32.59,3.63
8.592,228.51,957.29,33.86,56.06,34.71,24.681
12.439,203.79,1176.23,32.93,76.58,10.36,6.922
13.542,145.81,1212.7,24.43,85.16,11.33,5.722
10.217,324.08,1051.91,21.06,89.34,28.96,113.627
3.733,233.19,592.09,28.29,54.94,8.14,3.592
5.599,174.8,771.64,22.88,87.12,24.6,13.837
6.564,4.88,777.29,31.5,52.09,6.72,8.244
11.63,239.03,1117.33,20.73,85.55,6.9,3.127
11.035,284.67,1059.72,16.13,57.51,33.1,110.11
10.257,132.58,1076.51,25.7,79.62,32.55,91.29
6.764,154.18,843.52,15.42,91.33,22.77,33.204
5.327,115.57,723.55,28.68,59.68,5.02,5.043
4.508,91.3,691.3,25.86,48.71,24.56,5.394
4.057,262.43,656.2,17.25,56.91,27.56,1.771
7.73,340.79,860.29,25.09,69.26,21.99,53.947
8.755,77.62,935.22,19.12,66.98,23.06,72.516
11.475,47.47,1192.55,31.3,77.12,25.86,150.633
13.602,192.52,1246.2,26.88,69.96,33.08,302.814
13.348,246.58,1253.18,37.5,78.41,7.75,2.132
11.47,118.37,1109.31,19.71,92.46,24.11,134.944
4.999,44.89,733.47,16.14,46.66,28.24,5.163
8.349,136.13,863.46,39.83,70.97,19.4,55.471
10.821,0.43,1068.76,25.52,70.87,24.96,144.664
7.788,144.33,925.64,29.31,72.62,7.67,8.984
11.978,138.84,1212.81,23.69,77.98,5.99,2.074
7.474,127.08,898.06,32.48,65.86,34.25,11.826
9.216,221.93,1004.02,39.07,64.28,24.5,87.902
4.511,250.54,645.32,20.57,51.32,26.57,3.441
4.972,125.92,673.53,19.04,48.86,13.99,13.029
13.862,307.2,1269.38,30.35,90.39,22.1,108.84
6.689,141.65,785.58,38.07,62.77,14.91,27.101
5.879,324.41,742.97,38.08,80.99,7.19,8.141
12.864,220.32,1189.3,24.89,91.04,12.27,11.882
10.763,308.78,1089.47,21.89,64.8,31.31,130.323
5.902,189.3,738.3,31.9,76.16,6.43,6.863
6.61,151.25,867.97,30.14,66.24,25.07,23.963
8.865,277.39,950.49,28.06,87.2,8.11,9.631
3.088,321.92,555.51,29.28,47.1,19.36,2.346
3.477,117.66,598.85,37.48,68.52,28.53,1.499
7.076,170.14,844.35,29.64,87.25,6.29,7.536
6.06,155.82,782.52,22.61,91.09,22.0,24.348
12.053,50.92,1177.66,33.43,59.57,27.02,186.903
8.076,309.05,885.74,36.61,69.08,22.47,58.112
9.908,302.25,982.74,39.1,70.55,32.68,70.797
9.704,339.98,1004.1,21.53,59.83,14.82,42.509
7.267,30.47,808.31,20.57,69.81,13.9,29.272
5.019,298.37,723.8,18.94,76.89,10.85,10.79
8.033,65.92,914.26,25.16,76.08,18.52,51.156
9.374,181.6,950.53,32.33,84.05,29.94,77.373
3.359,284.93,565.42,39.71,75.81,22.07,1.311
6.086,271.17,767.53,38.98,48.41,24.88,17.244
8.36,320.14,939.68,16.61,54.49,30.24,42.95
3.643,82.22,611.84,34.85,85.91,29.45,0.705
9.705,100.92,1010.32,24.77,49.96,27.62,93.778
11.347,71.63,1108.55,18.34,94.67,9.09,6.716
4.479,144.46,667.56,39.79,51.85,11.58,8.276
5.79,168.64,731.04,16.69,78.07,18.69,22.118
13.261,3.85,1217.76,36.4,47.81,27.53,226.477
6.467,323.51,783.94,16.42,55.29,33.25,6.747
4.903,83.1,689.6,29.54,82.33,5.87,4.387
5.979,330.44,729.79,34.81,42.57,33.4,3.928
11.795,291.42,1179.43,34.93,90.45,9.89,7.782
4.797,286.94,719.04,22.32,88.46,26.67,5.377
13.079,93.22,1241.28,37.08,65.44,32.52,230.339
10.064,248.75,1068.94,23.03,54.32,23.02,104.862
12.485,333.24,1169.01,16.25,59.79,32.61,211.306
4.695,243.95,675.58,30.72,58.67,9.67,7.713
9.587,288.96,970.25,29.62,77.85,13.45,30.506
5.802,182.57,709.56,33.49,92.09,18.54,22.079
11.464,27.47,1136.19,19.66,47.15,20.93,107.457
13.626,15.11,1233.68,32.42,94.04,27.28,220.892
3.55,329.88,621.96,39.4,44.07,19.54,3.199
10.629,287.26,1052.82,38.31,72.9,23.58,117.328
5.77,127.79,751.98,29.95,80.44,8.06,8.814
4.931,325.91,685.32,38.63,81.16,10.45,10.243
3.236,308.58,586.93,18.74,46.21,25.55,1.888
5.867,316.47,783.46,24.56,92.7,5.05,4.507
8.935,70.38,906.84,39.4,56.19,5.56,4.538
8.524,186.68,920.01,27.71,71.91,5.62,5.72
4.828,309.67,655.17,30.35,60.76,23.36,8.724
12.625,68.21,1169.96,32.05,67.33,16.92,42.58
9.981,75.31,1021.33,38.69,72.88,10.55,14.927
13.134,170.7,1234.01,34.87,48.8,17.55,50.741
12.744,125.74,1240.89,17.09,84.52,22.18,123.271
13.202,54.33,1303.05,22.15,43.92,28.06,215.054
5.402,54.59,709.67,22.94,81.66,18.08,17.456
8.096,259.27,919.08,18.85,62.47,24.92,52.913
13.494,15.39,1265.82,24.42,58.44,24.39,178.526
9.063,34.95,942.5,20.12,45.88,6.21,4.875
5.999,192.4,783.4,36.27,78.74,7.51,9.297
12.356,33.97,1175.63,35.72,83.02,24.88,170.322
12.718,256.04,1184.98,28.46,87.84,34.74,193.148
6.277,3.04,762.1,34.09,46.04,6.75,8.31
6.402,110.01,829.84,18.34,86.03,10.33,13.624
13.209,329.6,1201.34,27.45,75.11,20.62,92.335
11.535,345.51,1162.9,30.95,55.5,28.25,172.755
4.306,156.72,657.39,18.23,56.29,26.45,4.197
7.797,52.14,877.1,16.88,50.07,13.53,29.393
9.729,191.48,1005.2,34.9,46.2,32.51,67.76
9.252,310.27,996.81,36.65,44.95,29.76,69.568
7.469,219.39,853.77,39.42,55.27,9.83,14.966
10.681,39.92,1094.87,28.74,43.14,5.63,2.505
10.57,60.51,1106.99,15.05,40.3,21.18,94.074
5.127,142.57,683.62,36.82,40.21,10.38,9.966
5.687,190.61,765.86,20.87,79.04,9.86,11.663
7.597,291.71,867.59,19.27,82.81,18.53,44.186
8.874,155.59,998.56,35.57,81.6,10.32,15.914
9.114,320.23,998.99,37.05,67.59,31.48,54.354
5.242,293.24,671.01,25.19,81.08,31.5,3.018
13.598,328.7,1286.87,33.75,82.24,12.43,10.627
9.074,347.45,980.62,17.72,93.52,28.73,75.171
5.212,81.22,675.62,30.22,45.45,34.12,1.306
6.843,67.26,841.53,33.43,80.06,26.25,26.106
11.407,338.75,1101.14,15.49,92.4,24.52,146.951
7.647,226.49,923.5,24.26,72.01,21.15,48.923
4.105,235.51,608.83,21.66,82.37,18.34,6.847
7.507,165.83,886.08,27.58,46.09,30.6,24.826
10.076,194.77,1051.51,22.47,76.34,34.72,67.12
12.041,54.24,1192.95,24.77,60.28,16.53,46.771
4.879,313.16,674.23,29.37,45.18,23.5,9.434
9.525,320.8,967.86,19.06,57.94,23.85,94.715
3.099,159.96,564.2,22.45,47.51,13.04,3.433
8.227,275.34,918.45,25.3,72.46,18.14,50.518
9.806,174.4,999.13,29.06,70.43,25.39,109.892
5.804,126.7,736.47,30.45,71.4,20.27,21.626
11.83,288.71,1134.38,36.17,46.19,18.75,70.57
13.381,123.61,1264.17,24.97,71.98,16.42,35.243
11.54,192.13,1138.72,21.63,57.38,24.2,151.207
11.868,315.3,1194.69,23.17,49.4,9.92,6.81
4.535,165.13,651.25,24.92,55.94,30.2,2.053
4.971,192.47,688.1,21.32,68.6,31.32,2.585
9.304,68.38,945.87,31.64,42.26,21.23,78.146
5.607,214.2,730.76,26.84,85.84,15.43,19.131
13.827,85.16,1303.45,18.73,92.81,6.42,0.0
5.341,244.68,685.72,33.01,81.79,31.08,4.031
9.561,232.22,987.13,15.43,93.25,21.74,88.229
11.44,68.97,1170.67,25.96,69.77,17.96,59.827
9.264,180.96,992.42,27.0,79.66,19.16,73.487
7.559,231.39,864.03,15.87,46.21,31.66,20.378
4.352,83.13,658.94,37.97,56.67,22.86,5.673
3.476,174.22,532.7,31.63,92.51,29.56,0.24
7.116,108.32,836.11,15.97,47.8,32.3,12.784
9.724,157.03,997.26,26.94,57.35,33.17,66.813
4.989,219.24,664.99,23.29,51.85,18.19,13.595
3.323,179.61,539.27,27.01,61.38,14.77,4.045
9.57,216.28,1008.92,23.16,45.3,11.76,22.261
3.067,298.96,556.22,39.24,55.81,9.99,2.485
12.118,323.81,1145.15,16.41,80.76,33.4,183.403
13.236,24.48,1281.68,32.93,65.98,24.0,156.292
8.096,56.54,882.52,34.31,69.48,15.4,38.077
6.531,243.04,775.69,28.85,49.4,25.44,23.488
6.809,256.61,835.07,22.82,62.33,16.05,29.609
3.924,23.96,621.49,23.4,42.87,14.26,6.989
4.02,161.37,626.66,22.68,65.94,15.7,6.976
4.553,157.81,658.22,28.22,80.88,28.68,2.789
8.074,128.31,883.97,22.51,84.32,13.68,30.933
12.914,73.14,1210.86,23.33,66.86,8.74,3.417
5.396,29.93,719.23,34.69,77.86,32.55,3.598
13.784,153.76,1272.2,15.94,66.09,32.41,300.001
3.751,285.99,651.86,27.0,66.14,18.04,5.166
6.476,22.53,782.72,19.54,64.48,24.83,25.85
13.192,262.42,1235.55,27.07,84.32,21.94,111.263
4.181,152.95,654.28,26.96,56.09,27.06,2.397
7.87,136.4,877.34,19.06,84.5,14.31,33.09
5.309,142.58,737.95,29.69,71.66,17.9,16.618
13.688,122.92,1290.39,30.24,71.63,8.36,1.387
8.855,199.48,934.23,26.99,71.76,32.93,41.572
10.798,58.94,1058.63,32.61,69.72,32.14,116.816
4.872,106.13,684.79,21.92,91.58,27.53,4.387
12.91,241.2,1198.23,33.1,72.06,31.31,236.996
12.063,320.34,1152.69,23.21,79.05,33.36,185.63
11.161,303.33,1078.08,16.28,47.89,26.93,151.978
9.701,322.99,1018.66,36.14,86.12,21.21,87.232
10.032,326.63,1054.4,26.3,44.51,22.42,105.421
6.292,347.58,788.88,38.14,84.6,11.18,15.508
8.46,314.59,914.97,28.08,61.52,26.78,62.642
10.02,75.57,1038.54,27.57,81.36,7.46,6.027
5.703,354.99,729.08,27.29,69.63,22.29,20.378
12.763,8.16,1250.04,34.87,76.12,22.19,120.904
12.305,300.02,1177.05,26.13,71.74,30.84,212.178
13.171,210.67,1285.37,20.53,83.41,14.39,21.673
8.551,270.31,931.17,33.86,65.56,25.07,62.037
5.147,242.4,713.37,15.5,80.94,22.53,12.136
3.115,345.07,583.13,28.32,86.91,24.39,1.295
6.467,43.65,818.41,33.09,42.32,29.79,13.056
11.774,308.01,1126.48,32.93,42.35,13.98,27.375
10.861,74.37,1074.22,16.74,58.88,19.89,82.015
7.17,144.74,826.63,37.88,44.34,22.99,39.28
9.252,75.23,969.19,21.05,74.03,21.34,77.008
13.73,351.57,1241.85,36.04,63.66,18.51,55.938
5.709,234.24,740.16,36.52,85.12,10.58,13.122
6.814,315.8,783.88,17.53,55.96,6.28,7.411
4.474,182.9,606.89,21.0,66.74,21.34,8.305
7.64,275.66,887.46,24.46,40.26,20.64,47.391
7.155,91.76,830.85,16.72,78.76,8.15,10.086
13.991,166.26,1310.07,38.72,74.9,29.54,287.626
13.11,147.45,1248.17,21.64,93.64,25.08,181.957
9.015,48.73,979.33,39.5,40.45,17.67,57.373
13.27,183.28,1240.1,17.56,74.86,20.87,97.385
9.369,213.11,957.99,34.86,90.96,6.35,4.962
8.448,93.65,946.9,33.9,90.46,25.76,57.941
3.04,62.53,550.61,27.64,81.99,18.63,3.206
5.966,115.16,743.07,39.02,46.15,28.01,10.299
8.914,321.39,906.03,18.39,67.0,5.64,4.905
13.646,290.18,1288.11,39.0,94.18,30.17,247.731
12.028,279.24,1162.13,34.14,41.93,20.12,88.284
8.75,23.4,906.13,27.34,70.16,33.85,33.185
5.447,84.25,675.72,25.12,81.85,7.83,7.676
10.892,217.82,1106.28,30.57,46.2,29.78,142.261
12.607,348.96,1220.39,19.66,47.02,10.01,6.943
3.435,94.31,619.83,31.38,49.37,23.34,1.324
10.966,128.2,1096.14,26.55,40.4,6.7,3.601
10.592,248.21,1056.7,35.97,54.97,16.14,47.37
11.589,302.47,1103.63,31.08,43.27,7.96,4.564
9.977,52.0,995.96,33.77,69.92,27.06,108.772
8.221,267.99,893.95,39.57,87.61,10.32,15.408
3.859,178.56,607.61,22.46,47.93,31.7,1.04
10.103,77.03,1040.82,25.48,45.93,10.77,15.597
7.208,155.38,826.12,32.19,51.83,16.98,38.069
10.639,61.14,1106.23,38.36,48.33,28.38,127.873
5.601,321.57,715.95,25.35,47.45,33.75,2.507
9.417,3.59,1001.4,26.62,73.27,12.3,26.264
6.669,287.26,769.94,39.14,41.43,7.68,8.911
11.279,12.46,1141.1,26.29,48.81,16.42,52.977
3.454,183.35,568.84,37.11,76.03,5.75,2.616
12.06,113.84,1168.26,38.05,82.54,34.96,145.347
4.221,60.19,634.23,35.19,93.04,12.71,7.654
5.694,19.37,738.42,39.46,85.38,28.6,8.171
12.926,66.12,1251.77,18.61,75.64,11.44,8.984
9.465,271.92,1030.91,18.55,80.29,22.5,82.015
6.356,296.39,796.9,34.95,66.1,11.25,16.694
